query_number,query,intent_number,intent,rank,tool_name,score,gap,gap_percent
14,Run a query against the database,1,Run a query against the database,64,office_word_mcp_server_api_delete_paragraph,0.326171875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,65,project_management_tools_get_sprint,0.32421875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,66,project_management_tools_create_sprint,0.32421875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,67,carrot_mcp_server_api_hr_dashboard_summary,0.32421875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,68,office_word_mcp_server_api_add_paragraph,0.322265625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,69,github_mcp_server_list_commits,0.3203125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,70,office_word_mcp_server_api_get_paragraph_text_from_document,0.3203125,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,71,gmail_tools_get_google_emails,0.318359375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,72,project_management_tools_get_user_capacity,0.31640625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,73,github_mcp_server_get_me,0.314453125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,74,github_mcp_server_get_commit,0.314453125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,75,carrot_mcp_server_api_work_hours_summary,0.314453125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,76,office_word_mcp_server_api_add_picture,0.314453125,0.005859375,1.0416666666666665
14,Run a query against the database,1,Run a query against the database,77,outlook_mail_management_reply_to_email,0.30859375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,78,project_management_tools_list_teams,0.306640625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,79,gmail_tools_delete_google_email,0.306640625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,80,github_mcp_server_list_branches,0.306640625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,81,quest_studio_file_storage_get_files,0.306640625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,82,project_management_tools_get_project,0.3046875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,83,sharepoint_tools_get_sharepoint_documents,0.3046875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,84,office_word_mcp_server_api_add_heading,0.3046875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,85,github_mcp_server_create_branch,0.302734375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,86,outlook_mail_management_find_email_address,0.302734375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,87,project_management_tools_create_project,0.302734375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,88,project_management_tools_get_work_item,0.30078125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,89,github_mcp_server_create_or_update_file,0.30078125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,90,github_mcp_server_get_file_contents,0.30078125,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,91,quest_studio_file_storage_get_file_content,0.298828125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,92,project_management_tools_list_users,0.298828125,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,93,project_management_tools_update_task_status,0.296875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,94,project_management_tools_delete_sprint,0.294921875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,95,carrot_mcp_server_api_submit_leave_application,0.294921875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,96,project_management_tools_get_team,0.29296875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,97,quest_studio_file_storage_delete_file,0.29296875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,98,outlook_mail_management_get_email_messages,0.291015625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,99,sharepoint_tools_create_txt_file_in_sharepoint,0.291015625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,100,project_management_tools_update_user_capacity,0.2890625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,101,project_management_tools_delete_work_item,0.287109375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,102,carrot_mcp_server_api_list_leave_application,0.287109375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,103,project_management_tools_list_team_members,0.28515625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,104,project_management_tools_get_work_item_comments,0.28515625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,105,quest_studio_file_storage_get_file,0.28515625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,106,carrot_mcp_server_api_create_leave_application,0.28515625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,107,project_management_tools_assign_work_item,0.283203125,0.00390625,0.6944444444444444
14,Run a query against the database,1,Run a query against the database,108,sharepoint_tools_get_sharepoint_sites,0.279296875,0.005859375,1.0416666666666665
14,Run a query against the database,1,Run a query against the database,109,project_management_tools_delete_project,0.2734375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,110,outlook_mail_management_forward_email,0.271484375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,111,project_management_tools_delete_team,0.271484375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,112,carrot_mcp_server_api_update_leave_application,0.271484375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,113,github_mcp_server_push_files,0.271484375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,114,project_management_tools_create_team,0.271484375,0.005859375,1.0416666666666665
14,Run a query against the database,1,Run a query against the database,115,outlook_mail_management_compose_email,0.265625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,116,github_mcp_server_delete_file,0.263671875,0.0078125,1.3888888888888888
14,Run a query against the database,1,Run a query against the database,117,project_management_tools_update_project,0.255859375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,118,project_management_tools_update_work_item,0.25390625,0.0087890625,1.5625
14,Run a query against the database,1,Run a query against the database,119,quest_studio_file_storage_update_file,0.2451171875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,120,outlook_mail_management_send_email,0.2431640625,0.0068359375,1.215277777777778
14,Run a query against the database,1,Run a query against the database,121,project_management_tools_add_work_item_comment,0.236328125,0.0107421875,1.9097222222222223
14,Run a query against the database,1,Run a query against the database,122,outlook_mail_management_delete_email_message,0.2255859375,,
15,Check the deployment status on Railway,1,Check the deployment status on Railway,1,railway_tools_service_info,0.80078125,0.015625,1.951219512195122
15,Check the deployment status on Railway,1,Check the deployment status on Railway,2,railway_tools_service_list,0.78515625,0.02734375,3.414634146341464
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,railway_tools_project_info,0.7578125,0.015625,1.951219512195122
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,railway_tools_project_list,0.7421875,0.0078125,0.975609756097561
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,railway_tools_service_restart,0.734375,0.015625,1.951219512195122
15,Check the deployment status on Railway,1,Check the deployment status on Railway,6,railway_tools_project_delete,0.71875,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,7,railway_tools_project_environments,0.71484375,0.01171875,1.4634146341463417
15,Check the deployment status on Railway,1,Check the deployment status on Railway,8,railway_tools_service_update,0.703125,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,9,railway_tools_database_list_types,0.69921875,0.01171875,1.4634146341463417
15,Check the deployment status on Railway,1,Check the deployment status on Railway,10,railway_tools_project_create,0.6875,0.046875,5.853658536585367
15,Check the deployment status on Railway,1,Check the deployment status on Railway,11,railway_tools_service_create_from_repo,0.640625,0.0,0.0
15,Check the deployment status on Railway,1,Check the deployment status on Railway,12,railway_tools_service_delete,0.640625,0.03125,3.902439024390244
15,Check the deployment status on Railway,1,Check the deployment status on Railway,13,railway_tools_service_create_from_image,0.609375,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,14,supabase_mcp_check_database_health,0.60546875,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,15,railway_tools_volume_list,0.6015625,0.01171875,1.4634146341463417
15,Check the deployment status on Railway,1,Check the deployment status on Railway,16,railway_tools_volume_delete,0.58984375,0.02734375,3.414634146341464
15,Check the deployment status on Railway,1,Check the deployment status on Railway,17,carrot_mcp_server_api_hr_dashboard_summary,0.5625,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,18,carrot_mcp_server_api_get_employee,0.55859375,0.015625,1.951219512195122
15,Check the deployment status on Railway,1,Check the deployment status on Railway,19,project_management_tools_get_user_capacity,0.54296875,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,20,carrot_mcp_server_api_list_employees,0.5390625,0.0,0.0
15,Check the deployment status on Railway,1,Check the deployment status on Railway,21,railway_tools_volume_update,0.5390625,0.0,0.0
15,Check the deployment status on Railway,1,Check the deployment status on Railway,22,project_management_tools_view_board,0.5390625,0.01171875,1.4634146341463417
15,Check the deployment status on Railway,1,Check the deployment status on Railway,23,project_management_tools_get_team,0.52734375,0.0,0.0
15,Check the deployment status on Railway,1,Check the deployment status on Railway,24,project_management_tools_get_sprint,0.52734375,0.0,0.0
15,Check the deployment status on Railway,1,Check the deployment status on Railway,25,github_mcp_server_list_branches,0.52734375,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,26,carrot_mcp_server_api_update_employee,0.5234375,0.0,0.0
15,Check the deployment status on Railway,1,Check the deployment status on Railway,27,project_management_tools_list_teams,0.5234375,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,28,github_mcp_server_pull_request_read,0.51953125,0.00390625,0.4878048780487805
15,Check the deployment status on Railway,1,Check the deployment status on Railway,29,railway_tools_volume_create,0.515625,0.0,0.0
15,Check the deployment status on Railway,1,Check the deployment status on Railway,30,carrot_mcp_server_api_update_leave_application,0.515625,0.0,0.0
